,userName,numStar,title,reviewDate,reviewContent,numHelpful,numUnhelpful
4260,Samsungs20,5,Nintendo switch oled,5 months ago,"My grandson loves his nintendo switch oled
Great graphics.  Larger screen.",0,0
4261,YouWereWarned,5,"Battery, OLED Screen Make The Upgrade its worth it",1 year ago,"After several weeks of putting it through the paces, this thing is a clear winning. The OLED screen is noticeable brighter (and larger) and basically just makes for a better experience….and the number one thing? The battery life - hallelujah! Do it, upgrade. You won’t regret it.",0,0
4262,Jtrusty8,4,Don’t hesitate… buy it,5 months ago,"Great product! OLED screen is definitely the way to go, the graphics are unmatched. Simple plug and play mechanics. 

Only issue I have with the console is the battery life and how hot the device gets after some time of using it.",0,0
4263,Daniel,5,OLED screen is amazing,11 months ago,"OLED screen looks miles better than the original LCD display, plus it is bigger without increasing the physical size of the console. The contrast, brightness, color and viewing angles are in a different level compared to the original.",0,0
4264,Mrbeezee,5,Kids love it.,4 months ago,Kids love it. Super clean screen and excellent cokors,0,0
4265,GG2021,5,Great update,1 year ago,"Great update to the switch. The OLED screen makes alot of the games i have look nice and crisp. The tabletop kickstand definitely feels much sturdier than the previous version. Would recommend this console for new users mainly, but also can be considered for existing switch users.",0,0
4266,NewEnglander,5,A joy for the whole family,11 months ago,"Kids and adults all really loved this as a gift for the Christmas. We all had. Stream time playing classics like Super smash bros and other nintendos. Clean, pure fun that you can play in arc and also individually when traveling.",0,0
4267,Niamoni,5,What the Switch should have been at launch,10 months ago,"In honesty, Nintendo should have bought this out at launch for the system. The screen really makes a difference especially if you have poor eyesight. The OLED is nice but the screen size is what makes it for me.",0,0
4268,Cavetracker,5,Excellent system!,5 months ago,Excellent game system! Oled screen looks great. Lots of family friendly games.,0,0
4269,Nick,4,Wow that screen,4 months ago,"Screen is great, little extra size and brightness almost brings this system up to date. Wish they upgraded the hardware so it could run some cross platform online games a bit better but for the value its not to bad",0,0
4270,Pabsi9,5,Buy if you can afford to spend the minor upgrade,1 year ago,"Bought switch day one but didn’t play to much of it, been buying 1st party games to build my catalog. One thing i didn’t like was the lcd , i upgraded to the oled which is the only upgrade you are getting and wow its worth the extra $$ for the screen upgrade.",0,0
4271,kl93,5,Best Nintendo Switch?,4 months ago,The display is awesome and games are super fun! Highly recommended.,0,0
4272,Cody,5,Wish I had got one sooner,4 months ago,"Not a switch pro, but really impressed with the oled screen.",0,0
4273,Buju2oXX,5,Oled screen is amazing.,9 months ago,I bought this for my daughter and she loves it. The screen is much brighter and more colorful then the original switch which my son uses. Other then the screen it's the same machine.,0,0
4274,Womf,5,Worth the upgrade,9 months ago,The screen is so much nicer. It has a smaller bezel so it’s bigger and it really makes a difference. I have heard of a lot of OLED switches having issues with controller connection.,0,0
4275,Chris,5,Great entry point for first time switch owner,1 year ago,"I have not previously owned a Switch prior to this model. Coming from being an OLED PS Vita and OLED iPhone user, i can say the screen quality is on par with previous experience. The build quality feels solid and the hinge is sturdy at any angle. This is a dream portable gaming device.",0,0
4276,Michael,5,Nintendo switch oled,6 months ago,Very good game system love the new wide screen  always loved the touch screen looks so realistic better than ever,0,0
4277,Bullet,5,Nintendo switch fun!!,11 months ago,"I enjoy the Nintendo switch it is the best device to play games, it keeps you having fun for any age. You can connect to the television too for enjoyment , I recommend this device to anybody for pleasure and enjoyment!!",0,0
4278,SanSky,5,Great screen display,10 months ago,My daughter loves it so far. She is still learning all of the different playing options but has done really well. I like the option of controls to set timers each day. The display is AMAZING! So clear and bright!,0,0
4279,CSIFM,5,Family Fun,6 months ago,"Family fun all around. Wanted to kids to play and have the same ""mario"" memories i did as a kid. Tons of laughs.",0,0
4280,MrFox,5,Switch OLED,7 months ago,"Would have liked more features, but the screen size is very nice and I love the OLED screen. Its a minor upgrade from the older switch.",0,0
4281,Jumanji,5,Best Purchase in years!,10 months ago,"We have so much fun playing together as a family. We bought the new x box when we bought this and they have more fun playing the switch. Definitely takes me back! They love it and I do too. It's a win, win!!!",0,0
4282,Solomartian,5,Great lightweight system,7 months ago,"The oled screen looks great, paired with the portability of the switch and I really don’t see why anyone shouldn’t purchase",0,0
4283,Monkey,4,Good for travel bordem,8 months ago,A good quality Nintendo switch. Some very good accessory support. Just seems unnecessary to have 1080p but no high quality graphic games. Most of the games are Mario or Pokemon which are high quality but not in the same way Call of Duty or Forza or Red Dead Redemption are in picture quality. The games themselves are good quality for the Switch.,0,0
4284,PlantLady,5,Nintendo Switch OLED,10 months ago,Beautiful gaming console. Definitely recommend the OLED over the regular switch because of the larger screen size and updated screen mechanics.,1,0
4285,AngryWiz,5,Love the new screen,1 year ago,Nintendo should have started this switch from the beginning.. I had the V1 switch from launch enjoyed it a lot however upgrading to the OLED version looks so much better in display. Worth the upgrade if you are on V1 and I suggest selling old switch on offer up or Mercari.,0,0
4286,Edloveslucero,5,Excellent entertainment,4 months ago,Excellent product enjoy playing with my wife. Great system,0,0
4287,FitRingLover,5,Worthy upgrade,8 months ago,Slightly larger than the original switch I have. I mostly bought it for the increased battery. Screen is gorgeous and I feel like the ergonomics are better.,0,0
4288,Ben2016,5,We love our switch,4 months ago,My 6 year old loves it!  Perfect size and good graphics.,0,0
4289,Islandgal96,5,get it!!!!!!,4 months ago,i sold my old switch to upgrade to this one. screen is perfect,0,0
4290,Frankie,5,Definitely worth it,7 months ago,Awesome device and reminds me so much of my days with the PSP. Glad I went for the OLED’s larger screen Bc it is definitely worth it.,0,0
4291,lionys,5,review,7 months ago,"It is an excellent product for children to play, very good quality and a very good screen, that is why I give it a 10/10",0,0
4292,Slogenheda,5,Love it!,10 months ago,I love this model. The screen size is perfect and the battery lasts around 7 or more hours a day with constant play for me. I bought this one for my best friend so we could play games together!,0,0
4293,Elena,5,Love it,5 months ago,What an incredible purchase! Everything just looks so much better on the updated screen,0,0
4294,Alexa,5,Loooove it!,5 months ago,"Brings me back to my childhood, touch screen is a nice new feature!",0,0
4295,sizzle,5,"Better, better, better than before",8 months ago,"The same only better. Screen is better, additional of bluetooth audio is better, and battery life is better. All in all a great system, only better.",0,0
4296,Tparker0720,4,It’s nice but is it worth an upgrade?,11 months ago,"Not much difference from the original switch that I have. The screen is brighter and slightly bigger. If you already have the original or second switch I’d say do the software upgrade for Bluetooth and save on not buying the OLED. If this is your first switch then I’d say get the OLED. Yes the screen is brighter and the blacks are black, but the resolution didn’t change. The speakers are louder, but the battery isn’t better, no faster processor or anything that really warrants an upgrade to me.",0,0
4297,RayC,5,New Nintendo switch has awesome new features.,11 months ago,"I love everything about the new Nintendo Switch. The screen is bigger, brighter, and OLED. Excellent quality product and I would highly recommend this product to a friend. I bought it for my wife and she loves her Nintendo console.",0,0
